Date,Open,High,Low,Close,Adj Close,Volume
2005-03-16,109.879997,109.879997,109.879997,109.879997,79.689232,0
2005-03-17,110.070000,110.070000,110.070000,110.070000,79.827019,0
2005-03-18,110.019997,110.019997,110.019997,110.019997,79.790756,0
2005-03-21,109.480003,109.480003,109.480003,109.480003,79.399155,0
2005-03-22,108.370003,108.370003,108.370003,108.370003,78.594131,0
2005-03-23,107.989998,107.989998,107.989998,107.989998,78.648026,0
2005-03-24,107.910004,107.910004,107.910004,107.910004,78.589775,0
2005-03-28,108.169998,108.169998,108.169998,108.169998,78.779091,0
2005-03-29,107.370003,107.370003,107.370003,107.370003,78.196495,0
2005-03-30,108.860001,108.860001,108.860001,108.860001,79.281654,0
2005-03-31,108.790001,108.790001,108.790001,108.790001,79.230675,0
2005-04-01,108.080002,108.080002,108.080002,108.080002,78.713593,0
2005-04-04,108.389999,108.389999,108.389999,108.389999,78.939339,0
2005-04-05,108.879997,108.879997,108.879997,108.879997,79.296211,0
2005-04-06,109.150002,109.150002,109.150002,109.150002,79.492844,0
2005-04-07,109.800003,109.800003,109.800003,109.800003,79.966248,0
2005-04-08,108.889999,108.889999,108.889999,108.889999,79.303490,0
2005-04-11,108.889999,108.889999,108.889999,108.889999,79.303490,0
2005-04-12,109.500000,109.500000,109.500000,109.500000,79.747719,0
2005-04-13,108.220001,108.220001,108.220001,108.220001,78.815506,0
2005-04-14,107.139999,107.139999,107.139999,107.139999,78.028984,0
2005-04-15,105.349998,105.349998,105.349998,105.349998,76.725365,0
2005-04-18,105.660004,105.660004,105.660004,105.660004,76.951118,0
2005-04-19,106.279999,106.279999,106.279999,106.279999,77.402657,0
2005-04-20,104.879997,104.879997,104.879997,104.879997,76.383064,0
2005-04-21,106.949997,106.949997,106.949997,106.949997,77.890594,0
2005-04-22,106.239998,106.239998,106.239998,106.239998,77.373528,0
2005-04-25,107.160004,107.160004,107.160004,107.160004,78.043556,0
2005-04-26,106.199997,106.199997,106.199997,106.199997,77.344383,0
2005-04-27,106.639999,106.639999,106.639999,106.639999,77.664856,0
2005-04-28,105.459999,105.459999,105.459999,105.459999,76.805473,0
2005-04-29,106.720001,106.720001,106.720001,106.720001,77.723083,0
2005-05-02,107.209999,107.209999,107.209999,107.209999,78.079941,0
2005-05-03,107.120003,107.120003,107.120003,107.120003,78.014435,0
2005-05-04,108.470001,108.470001,108.470001,108.470001,78.997620,0
2005-05-05,108.199997,108.199997,108.199997,108.199997,78.800941,0
2005-05-06,108.080002,108.080002,108.080002,108.080002,78.713593,0
2005-05-09,108.779999,108.779999,108.779999,108.779999,79.223381,0
2005-05-10,107.610001,107.610001,107.610001,107.610001,78.371277,0
2005-05-11,108.120003,108.120003,108.120003,108.120003,78.742714,0
2005-05-12,107.050003,107.050003,107.050003,107.050003,77.963440,0
2005-05-13,106.570000,106.570000,106.570000,106.570000,77.613869,0
2005-05-16,107.660004,107.660004,107.660004,107.660004,78.407677,0
2005-05-17,108.419998,108.419998,108.419998,108.419998,78.961189,0
2005-05-18,109.529999,109.529999,109.529999,109.529999,79.769623,0
2005-05-19,110.040001,110.040001,110.040001,110.040001,80.141022,0
2005-05-20,109.879997,109.879997,109.879997,109.879997,80.024483,0
2005-05-23,110.300003,110.300003,110.300003,110.300003,80.330383,0
2005-05-24,110.320000,110.320000,110.320000,110.320000,80.344933,0
2005-05-25,109.949997,109.949997,109.949997,109.949997,80.075485,0
2005-05-26,110.669998,110.669998,110.669998,110.669998,80.599854,0
2005-05-27,110.790001,110.790001,110.790001,110.790001,80.687241,0
2005-05-31,110.110001,110.110001,110.110001,110.110001,80.191994,0
2005-06-01,111.139999,111.139999,111.139999,111.139999,80.942169,0
2005-06-02,111.330002,111.330002,111.330002,111.330002,81.080498,0
2005-06-03,110.570000,110.570000,110.570000,110.570000,80.527046,0
2005-06-06,110.709999,110.709999,110.709999,110.709999,80.628990,0
2005-06-07,110.699997,110.699997,110.699997,110.699997,80.621696,0
2005-06-08,110.470001,110.470001,110.470001,110.470001,80.454178,0
2005-06-09,111.050003,111.050003,111.050003,111.050003,80.876587,0
2005-06-10,110.790001,110.790001,110.790001,110.790001,80.687241,0
2005-06-13,111.070000,111.070000,111.070000,111.070000,80.891205,0
2005-06-14,111.360001,111.360001,111.360001,111.360001,81.102364,0
2005-06-15,111.610001,111.610001,111.610001,111.610001,81.284439,0
2005-06-16,112.019997,112.019997,112.019997,112.019997,81.583046,0
2005-06-17,112.570000,112.570000,112.570000,112.570000,81.983597,0
2005-06-20,112.489998,112.489998,112.489998,112.489998,81.925316,0
2005-06-21,112.269997,112.269997,112.269997,112.269997,81.765114,0
2005-06-22,112.290001,112.290001,112.290001,112.290001,81.779663,0
2005-06-23,111.099998,111.099998,111.099998,111.099998,80.913010,0
2005-06-24,109.809998,109.809998,109.809998,109.809998,80.294418,0
2005-06-27,109.730003,109.730003,109.730003,109.730003,80.235901,0
2005-06-28,110.750000,110.750000,110.750000,110.750000,80.981758,0
2005-06-29,110.599998,110.599998,110.599998,110.599998,80.872047,0
2005-06-30,109.820000,109.820000,109.820000,109.820000,80.301727,0
2005-07-01,110.120003,110.120003,110.120003,110.120003,80.521088,0
2005-07-05,111.089996,111.089996,111.089996,111.089996,81.230347,0
2005-07-06,110.190002,110.190002,110.190002,110.190002,80.572266,0
2005-07-07,110.470001,110.470001,110.470001,110.470001,80.777008,0
2005-07-08,111.760002,111.760002,111.760002,111.760002,81.720268,0
2005-07-11,112.459999,112.459999,112.459999,112.459999,82.232101,0
2005-07-12,112.720001,112.720001,112.720001,112.720001,82.422226,0
2005-07-13,112.830002,112.830002,112.830002,112.830002,82.502670,0
2005-07-14,113.129997,113.129997,113.129997,113.129997,82.722046,0
2005-07-15,113.260002,113.260002,113.260002,113.260002,82.817085,0
2005-07-18,112.629997,112.629997,112.629997,112.629997,82.356445,0
2005-07-19,113.389999,113.389999,113.389999,113.389999,82.912163,0
2005-07-20,113.940002,113.940002,113.940002,113.940002,83.314293,0
2005-07-21,113.190002,113.190002,113.190002,113.190002,82.765892,0
2005-07-22,113.800003,113.800003,113.800003,113.800003,83.211914,0
2005-07-25,113.370003,113.370003,113.370003,113.370003,82.897530,0
2005-07-26,113.570000,113.570000,113.570000,113.570000,83.043762,0
2005-07-27,114.099998,114.099998,114.099998,114.099998,83.431290,0
2005-07-28,114.769997,114.769997,114.769997,114.769997,83.921204,0
2005-07-29,113.900002,113.900002,113.900002,113.900002,83.285019,0
2005-08-01,114.000000,114.000000,114.000000,114.000000,83.358162,0
2005-08-02,114.809998,114.809998,114.809998,114.809998,83.950478,0
2005-08-03,114.919998,114.919998,114.919998,114.919998,84.030899,0
2005-08-04,114.080002,114.080002,114.080002,114.080002,83.416695,0
2005-08-05,113.209999,113.209999,113.209999,113.209999,82.780540,0
2005-08-08,112.910004,112.910004,112.910004,112.910004,82.561165,0
2005-08-09,113.669998,113.669998,113.669998,113.669998,83.116859,0
2005-08-10,113.510002,113.510002,113.510002,113.510002,82.999886,0
2005-08-11,114.330002,114.330002,114.330002,114.330002,83.599449,0
2005-08-12,113.639999,113.639999,113.639999,113.639999,83.094933,0
2005-08-15,113.989998,113.989998,113.989998,113.989998,83.350861,0
2005-08-16,112.650002,112.650002,112.650002,112.650002,82.371048,0
2005-08-17,112.760002,112.760002,112.760002,112.760002,82.451492,0
2005-08-18,112.650002,112.650002,112.650002,112.650002,82.371048,0
2005-08-19,112.730003,112.730003,112.730003,112.730003,82.429535,0
2005-08-22,112.910004,112.910004,112.910004,112.910004,82.561165,0
2005-08-23,112.529999,112.529999,112.529999,112.529999,82.283287,0
2005-08-24,111.800003,111.800003,111.800003,111.800003,81.749519,0
2005-08-25,112.059998,112.059998,112.059998,112.059998,81.939629,0
2005-08-26,111.389999,111.389999,111.389999,111.389999,81.449699,0
2005-08-29,112.059998,112.059998,112.059998,112.059998,81.939629,0
2005-08-30,111.720001,111.720001,111.720001,111.720001,81.691017,0
2005-08-31,112.860001,112.860001,112.860001,112.860001,82.524612,0
2005-09-01,112.970001,112.970001,112.970001,112.970001,82.605026,0
2005-09-02,112.650002,112.650002,112.650002,112.650002,82.371048,0
2005-09-06,114.070000,114.070000,114.070000,114.070000,83.409378,0
2005-09-07,114.360001,114.360001,114.360001,114.360001,83.621399,0
2005-09-08,113.930000,113.930000,113.930000,113.930000,83.307030,0
2005-09-09,114.839996,114.839996,114.839996,114.839996,83.972397,0
2005-09-12,114.760002,114.760002,114.760002,114.760002,83.913910,0
2005-09-13,113.919998,113.919998,113.919998,113.919998,83.299698,0
2005-09-14,113.550003,113.550003,113.550003,113.550003,83.029152,0
2005-09-15,113.610001,113.610001,113.610001,113.610001,83.073006,0
2005-09-16,114.550003,114.550003,114.550003,114.550003,83.760376,0
2005-09-19,113.919998,113.919998,113.919998,113.919998,83.299698,0
2005-09-20,113.019997,113.019997,113.019997,113.019997,82.641586,0
2005-09-21,111.989998,111.989998,111.989998,111.989998,81.888443,0
2005-09-22,112.430000,112.430000,112.430000,112.430000,82.210197,0
2005-09-23,111.930000,111.930000,111.930000,111.930000,82.252083,0
2005-09-26,111.959999,111.959999,111.959999,111.959999,82.274101,0
2005-09-27,111.970001,111.970001,111.970001,111.970001,82.281471,0
2005-09-28,112.099998,112.099998,112.099998,112.099998,82.376984,0
2005-09-29,113.099998,113.099998,113.099998,113.099998,83.111847,0
2005-09-30,113.199997,113.199997,113.199997,113.199997,83.185341,0
2005-10-03,113.010002,113.010002,113.010002,113.010002,83.045715,0
2005-10-04,111.889999,111.889999,111.889999,111.889999,82.222649,0
2005-10-05,110.269997,110.269997,110.269997,110.269997,81.032234,0
2005-10-06,109.820000,109.820000,109.820000,109.820000,80.701515,0
2005-10-07,110.220001,110.220001,110.220001,110.220001,80.995453,0
2005-10-10,109.430000,109.430000,109.430000,109.430000,80.414948,0
2005-10-11,109.209999,109.209999,109.209999,109.209999,80.253281,0
2005-10-12,108.559998,108.559998,108.559998,108.559998,79.775604,0
2005-10-13,108.489998,108.489998,108.489998,108.489998,79.724182,0
2005-10-14,109.379997,109.379997,109.379997,109.379997,80.378197,0
2005-10-17,109.709999,109.709999,109.709999,109.709999,80.620697,0
2005-10-18,108.610001,108.610001,108.610001,108.610001,79.812363,0
2005-10-19,110.239998,110.239998,110.239998,110.239998,81.010155,0
2005-10-20,108.589996,108.589996,108.589996,108.589996,79.797661,0
2005-10-21,108.750000,108.750000,108.750000,108.750000,79.915237,0
2005-10-24,110.589996,110.589996,110.589996,110.589996,81.267349,0
2005-10-25,110.320000,110.320000,110.320000,110.320000,81.068947,0
2005-10-26,109.839996,109.839996,109.839996,109.839996,80.716209,0
2005-10-27,108.709999,108.709999,108.709999,108.709999,79.885872,0
2005-10-28,110.519997,110.519997,110.519997,110.519997,81.215935,0
2005-10-31,111.309998,111.309998,111.309998,111.309998,81.796463,0
2005-11-01,110.919998,110.919998,110.919998,110.919998,81.509850,0
2005-11-02,112.040001,112.040001,112.040001,112.040001,82.332909,0
2005-11-03,112.550003,112.550003,112.550003,112.550003,82.707710,0
2005-11-04,112.570000,112.570000,112.570000,112.570000,82.722366,0
2005-11-07,112.820000,112.820000,112.820000,112.820000,82.906044,0
2005-11-08,112.489998,112.489998,112.489998,112.489998,82.663589,0
2005-11-09,112.680000,112.680000,112.680000,112.680000,82.803215,0
2005-11-10,113.660004,113.660004,113.660004,113.660004,83.523369,0
2005-11-11,114.000000,114.000000,114.000000,114.000000,83.773201,0
2005-11-14,113.919998,113.919998,113.919998,113.919998,83.714417,0
2005-11-15,113.489998,113.489998,113.489998,113.489998,83.398438,0
2005-11-16,113.720001,113.720001,113.720001,113.720001,83.567444,0
2005-11-17,114.790001,114.790001,114.790001,114.790001,84.353745,0
2005-11-18,115.309998,115.309998,115.309998,115.309998,84.735878,0
2005-11-21,115.919998,115.919998,115.919998,115.919998,85.184113,0
2005-11-22,116.519997,116.519997,116.519997,116.519997,85.625053,0
2005-11-23,116.930000,116.930000,116.930000,116.930000,85.926315,0
2005-11-25,117.169998,117.169998,117.169998,117.169998,86.102692,0
2005-11-28,116.190002,116.190002,116.190002,116.190002,85.382553,0
2005-11-29,116.209999,116.209999,116.209999,116.209999,85.397240,0
2005-11-30,115.510002,115.510002,115.510002,115.510002,84.882874,0
2005-12-01,116.919998,116.919998,116.919998,116.919998,85.918991,0
2005-12-02,116.949997,116.949997,116.949997,116.949997,85.941040,0
2005-12-05,116.680000,116.680000,116.680000,116.680000,85.742599,0
2005-12-06,116.830002,116.830002,116.830002,116.830002,85.852867,0
2005-12-07,116.269997,116.269997,116.269997,116.269997,85.441330,0
2005-12-08,116.139999,116.139999,116.139999,116.139999,85.345802,0
2005-12-09,116.470001,116.470001,116.470001,116.470001,85.588303,0
2005-12-12,116.570000,116.570000,116.570000,116.570000,85.661819,0
2005-12-13,117.220001,117.220001,117.220001,117.220001,86.139442,0
2005-12-14,117.720001,117.720001,117.720001,117.720001,86.506844,0
2005-12-15,117.559998,117.559998,117.559998,117.559998,86.389290,0
2005-12-16,117.230003,117.230003,117.230003,117.230003,86.146782,0
2005-12-19,116.540001,116.540001,116.540001,116.540001,85.639725,0
2005-12-20,116.519997,116.519997,116.519997,116.519997,85.625053,0
2005-12-21,116.809998,116.809998,116.809998,116.809998,85.838173,0
2005-12-22,117.330002,117.330002,117.330002,117.330002,86.220276,0
2005-12-23,117.400002,117.400002,117.400002,117.400002,86.271706,0
2005-12-27,116.279999,116.279999,116.279999,116.279999,85.448669,0
2005-12-28,115.830002,115.830002,115.830002,115.830002,85.579453,0
2005-12-29,115.489998,115.489998,115.489998,115.489998,85.328255,0
2005-12-30,114.919998,114.919998,114.919998,114.919998,84.907089,0
2006-01-03,116.820000,116.820000,116.820000,116.820000,86.310883,0
2006-01-04,117.279999,117.279999,117.279999,117.279999,86.650749,0
2006-01-05,117.279999,117.279999,117.279999,117.279999,86.650749,0
2006-01-06,118.410004,118.410004,118.410004,118.410004,87.485657,0
2006-01-09,118.839996,118.839996,118.839996,118.839996,87.803337,0
2006-01-10,118.809998,118.809998,118.809998,118.809998,87.781158,0
2006-01-11,119.230003,119.230003,119.230003,119.230003,88.091499,0
2006-01-12,118.489998,118.489998,118.489998,118.489998,87.544754,0
2006-01-13,118.629997,118.629997,118.629997,118.629997,87.648209,0
2006-01-17,118.199997,118.199997,118.199997,118.199997,87.330490,0
2006-01-18,117.750000,117.750000,117.750000,117.750000,86.998009,0
2006-01-19,118.410004,118.410004,118.410004,118.410004,87.485657,0
2006-01-20,116.239998,116.239998,116.239998,116.239998,85.882362,0
2006-01-23,116.449997,116.449997,116.449997,116.449997,86.037552,0
2006-01-24,116.730003,116.730003,116.730003,116.730003,86.244438,0
2006-01-25,116.540001,116.540001,116.540001,116.540001,86.104019,0
2006-01-26,117.379997,117.379997,117.379997,117.379997,86.724663,0
2006-01-27,118.300003,118.300003,118.300003,118.300003,87.404373,0
2006-01-30,118.440002,118.440002,118.440002,118.440002,87.507797,0
2006-01-31,117.970001,117.970001,117.970001,117.970001,87.160583,0
2006-02-01,118.209999,118.209999,118.209999,118.209999,87.337891,0
2006-02-02,117.169998,117.169998,117.169998,117.169998,86.569489,0
2006-02-03,116.550003,116.550003,116.550003,116.550003,86.111412,0
2006-02-06,116.639999,116.639999,116.639999,116.639999,86.177917,0
2006-02-07,115.699997,115.699997,115.699997,115.699997,85.483398,0
2006-02-08,116.750000,116.750000,116.750000,116.750000,86.259148,0
2006-02-09,116.580002,116.580002,116.580002,116.580002,86.133568,0
2006-02-10,116.879997,116.879997,116.879997,116.879997,86.355240,0
2006-02-13,116.510002,116.510002,116.510002,116.510002,86.081848,0
2006-02-14,117.699997,117.699997,117.699997,117.699997,86.961060,0
2006-02-15,118.139999,118.139999,118.139999,118.139999,87.286186,0
2006-02-16,119.010002,119.010002,119.010002,119.010002,87.928970,0
2006-02-17,118.809998,118.809998,118.809998,118.809998,87.781158,0
2006-02-21,118.430000,118.430000,118.430000,118.430000,87.500435,0
2006-02-22,119.330002,119.330002,119.330002,119.330002,88.165382,0
2006-02-23,118.910004,118.910004,118.910004,118.910004,87.855080,0
2006-02-24,119.080002,119.080002,119.080002,119.080002,87.980690,0
2006-02-27,119.529999,119.529999,119.529999,119.529999,88.313148,0
2006-02-28,118.290001,118.290001,118.290001,118.290001,87.396980,0
2006-03-01,119.290001,119.290001,119.290001,119.290001,88.135826,0
2006-03-02,119.099998,119.099998,119.099998,119.099998,87.995461,0
2006-03-03,118.930000,118.930000,118.930000,118.930000,87.869850,0
2006-03-06,118.099998,118.099998,118.099998,118.099998,87.256577,0
2006-03-07,117.889999,117.889999,117.889999,117.889999,87.101463,0
2006-03-08,118.160004,118.160004,118.160004,118.160004,87.300941,0
2006-03-09,117.589996,117.589996,117.589996,117.589996,86.879799,0
2006-03-10,118.449997,118.449997,118.449997,118.449997,87.515182,0
2006-03-13,118.720001,118.720001,118.720001,118.720001,87.714691,0
2006-03-14,119.959999,119.959999,119.959999,119.959999,88.630852,0
2006-03-15,120.480003,120.480003,120.480003,120.480003,89.015030,0
2006-03-16,120.690002,120.690002,120.690002,120.690002,89.170219,0
2006-03-17,120.349998,120.349998,120.349998,120.349998,89.300781,0
2006-03-20,120.150002,120.150002,120.150002,120.150002,89.152428,0
2006-03-21,119.430000,119.430000,119.430000,119.430000,88.618156,0
2006-03-22,120.150002,120.150002,120.150002,120.150002,89.152428,0
2006-03-23,119.839996,119.839996,119.839996,119.839996,88.922386,0
2006-03-24,119.959999,119.959999,119.959999,119.959999,89.011406,0
2006-03-27,119.839996,119.839996,119.839996,119.839996,88.922386,0
2006-03-28,119.070000,119.070000,119.070000,119.070000,88.351021,0
2006-03-29,119.989998,119.989998,119.989998,119.989998,89.033661,0
2006-03-30,119.750000,119.750000,119.750000,119.750000,88.855576,0
2006-03-31,119.250000,119.250000,119.250000,119.250000,88.484581,0
2006-04-03,119.529999,119.529999,119.529999,119.529999,88.692345,0
2006-04-04,120.290001,120.290001,120.290001,120.290001,89.256287,0
2006-04-05,120.820000,120.820000,120.820000,120.820000,89.649544,0
2006-04-06,120.610001,120.610001,120.610001,120.610001,89.493736,0
2006-04-07,119.370003,119.370003,119.370003,119.370003,88.573631,0
2006-04-10,119.470001,119.470001,119.470001,119.470001,88.647842,0
2006-04-11,118.559998,118.559998,118.559998,118.559998,87.972603,0
2006-04-12,118.709999,118.709999,118.709999,118.709999,88.083916,0
2006-04-13,118.800003,118.800003,118.800003,118.800003,88.150688,0
2006-04-17,118.449997,118.449997,118.449997,118.449997,87.890945,0
2006-04-18,120.510002,120.510002,120.510002,120.510002,89.419525,0
2006-04-19,120.730003,120.730003,120.730003,120.730003,89.582756,0
2006-04-20,120.870003,120.870003,120.870003,120.870003,89.686638,0
2006-04-21,120.860001,120.860001,120.860001,120.860001,89.679199,0
2006-04-24,120.570000,120.570000,120.570000,120.570000,89.464020,0
2006-04-25,119.980003,119.980003,119.980003,119.980003,89.026245,0
2006-04-26,120.330002,120.330002,120.330002,120.330002,89.285950,0
2006-04-27,120.760002,120.760002,120.760002,120.760002,89.605057,0
2006-04-28,120.849998,120.849998,120.849998,120.849998,89.671806,0
2006-05-01,120.349998,120.349998,120.349998,120.349998,89.300781,0
2006-05-02,121.080002,121.080002,121.080002,121.080002,89.842484,0
2006-05-03,120.610001,120.610001,120.610001,120.610001,89.493736,0
2006-05-04,121.019997,121.019997,121.019997,121.019997,89.797958,0
2006-05-05,122.269997,122.269997,122.269997,122.269997,90.725426,0
2006-05-08,122.180000,122.180000,122.180000,122.180000,90.658684,0
2006-05-09,122.220001,122.220001,122.220001,122.220001,90.688362,0
2006-05-10,122.070000,122.070000,122.070000,122.070000,90.577065,0
2006-05-11,120.519997,120.519997,120.519997,120.519997,89.426918,0
2006-05-12,119.169998,119.169998,119.169998,119.169998,88.425232,0
2006-05-15,119.489998,119.489998,119.489998,119.489998,88.662651,0
2006-05-16,119.260002,119.260002,119.260002,119.260002,88.492004,0
2006-05-17,117.290001,117.290001,117.290001,117.290001,87.030251,0
2006-05-18,116.510002,116.510002,116.510002,116.510002,86.451469,0
2006-05-19,116.989998,116.989998,116.989998,116.989998,86.807632,0
2006-05-22,116.529999,116.529999,116.529999,116.529999,86.466324,0
2006-05-23,116.019997,116.019997,116.019997,116.019997,86.087891,0
2006-05-24,116.209999,116.209999,116.209999,116.209999,86.228867,0
2006-05-25,117.550003,117.550003,117.550003,117.550003,87.223160,0
2006-05-26,118.239998,118.239998,118.239998,118.239998,87.735153,0
2006-05-30,116.370003,116.370003,116.370003,116.370003,86.347580,0
2006-05-31,117.360001,117.360001,117.360001,117.360001,87.082191,0
2006-06-01,118.809998,118.809998,118.809998,118.809998,88.158104,0
2006-06-02,119.040001,119.040001,119.040001,119.040001,88.328751,0
2006-06-05,116.919998,116.919998,116.919998,116.919998,86.755707,0
2006-06-06,116.800003,116.800003,116.800003,116.800003,86.666626,0
2006-06-07,116.110001,116.110001,116.110001,116.110001,86.154701,0
2006-06-08,116.279999,116.279999,116.279999,116.279999,86.280807,0
2006-06-09,115.760002,115.760002,115.760002,115.760002,85.894958,0
2006-06-12,114.290001,114.290001,114.290001,114.290001,84.804184,0
2006-06-13,113.150002,113.150002,113.150002,113.150002,83.958328,0
2006-06-14,113.739998,113.739998,113.739998,113.739998,84.396133,0
2006-06-15,116.160004,116.160004,116.160004,116.160004,86.191772,0
2006-06-16,115.730003,115.730003,115.730003,115.730003,85.872719,0
2006-06-19,114.680000,114.680000,114.680000,114.680000,85.093605,0
2006-06-20,114.680000,114.680000,114.680000,114.680000,85.093605,0
2006-06-21,115.800003,115.800003,115.800003,115.800003,85.924660,0
2006-06-22,115.209999,115.209999,115.209999,115.209999,85.486862,0
2006-06-23,114.599998,114.599998,114.599998,114.599998,85.411583,0
2006-06-26,115.160004,115.160004,115.160004,115.160004,85.828949,0
2006-06-27,114.110001,114.110001,114.110001,114.110001,85.046364,0
2006-06-28,114.760002,114.760002,114.760002,114.760002,85.530830,0
2006-06-29,117.239998,117.239998,117.239998,117.239998,87.379173,0
2006-06-30,117.000000,117.000000,117.000000,117.000000,87.200317,0
2006-07-03,117.930000,117.930000,117.930000,117.930000,87.893433,0
2006-07-05,117.089996,117.089996,117.089996,117.089996,87.267403,0
2006-07-06,117.410004,117.410004,117.410004,117.410004,87.505898,0
2006-07-07,116.620003,116.620003,116.620003,116.620003,86.917122,0
2006-07-10,116.790001,116.790001,116.790001,116.790001,87.043808,0
2006-07-11,117.269997,117.269997,117.269997,117.269997,87.401550,0
2006-07-12,116.000000,116.000000,116.000000,116.000000,86.454994,0
2006-07-13,114.500000,114.500000,114.500000,114.500000,85.337051,0
2006-07-14,113.940002,113.940002,113.940002,113.940002,84.919685,0
2006-07-17,113.779999,113.779999,113.779999,113.779999,84.800415,0
2006-07-18,114.000000,114.000000,114.000000,114.000000,84.964417,0
2006-07-19,116.129997,116.129997,116.129997,116.129997,86.551910,0
2006-07-20,115.139999,115.139999,115.139999,115.139999,85.814056,0
2006-07-21,114.330002,114.330002,114.330002,114.330002,85.210350,0
2006-07-24,116.230003,116.230003,116.230003,116.230003,86.626442,0
2006-07-25,116.970001,116.970001,116.970001,116.970001,87.177956,0
2006-07-26,116.930000,116.930000,116.930000,116.930000,87.148148,0
2006-07-27,116.459999,116.459999,116.459999,116.459999,86.797852,0
2006-07-28,117.879997,117.879997,117.879997,117.879997,87.856171,0
2006-07-31,117.709999,117.709999,117.709999,117.709999,87.729515,0
2006-08-01,117.180000,117.180000,117.180000,117.180000,87.334473,0
2006-08-02,117.900002,117.900002,117.900002,117.900002,87.871109,0
2006-08-03,118.099998,118.099998,118.099998,118.099998,88.020149,0
2006-08-04,118.019997,118.019997,118.019997,118.019997,87.960503,0
2006-08-07,117.690002,117.690002,117.690002,117.690002,87.714592,0
2006-08-08,117.300003,117.300003,117.300003,117.300003,87.423920,0
2006-08-09,116.820000,116.820000,116.820000,116.820000,87.066147,0
2006-08-10,117.379997,117.379997,117.379997,117.379997,87.483505,0
2006-08-11,116.930000,116.930000,116.930000,116.930000,87.148148,0
2006-08-14,117.070000,117.070000,117.070000,117.070000,87.252480,0
2006-08-15,118.690002,118.690002,118.690002,118.690002,88.459877,0
2006-08-16,119.629997,119.629997,119.629997,119.629997,89.160461,0
2006-08-17,119.820000,119.820000,119.820000,119.820000,89.302063,0
